No,Category,A,B,C,D,E,F,F,F,F,F,F,F,F,F,F,G,G,G,G,G,G,G,G,G,G,H,H,H,H,H,H,H,H,H,H,I,I,I,I,I,I,I,I,I,I,J,J,J,J,J,J,J,J,J,J
241,Bird,-0.98759781,-0.334975439,-0.66608699,-0.729348587,0.746543828,0.995,0.004,0.000333333,0,0,0.000333333,0,0,0,0.000333333,0.0426667,0.218333,0.178333,0.116667,0.106667,0.106,0.068,0.0723333,0.0526667,0.0383333,0.098,0.187,0.211333,0.181,0.152,0.103333,0.04,0.018,0.00633333,0.003,0.0746667,0.226667,0.268667,0.172333,0.119,0.0706667,0.0386667,0.0186667,0.00866667,0.002,0.00466667,0.0356667,0.126,0.244667,0.0936667,0.0643333,0.230667,0.16,0.0333333,0.007
242,Bird,-0.397299393,-0.239628142,-0.434944143,-0.729859586,-0.593094853,0.999333,0,0,0,0,0,0.000333333,0,0,0.000333333,0.016,0.046,0.142667,0.227667,0.153333,0.127667,0.109,0.0953333,0.0466667,0.0356667,0.0636667,0.145667,0.187667,0.174333,0.168667,0.138667,0.0813333,0.0276667,0.00966667,0.00266667,0.037,0.151333,0.225,0.219,0.15,0.102,0.0613333,0.034,0.015,0.00533333,0.004,0.0303333,0.134333,0.250667,0.073,0.123,0.253,0.104333,0.024,0.00333333
243,Bird,-0.989830686,-0.401797034,-0.645415128,-0.729731836,2.25214969,0.990333,0.008,0.000333333,0.000333333,0.000333333,0.000333333,0,0,0,0.000333333,0.087,0.249333,0.168333,0.0873333,0.069,0.073,0.0823333,0.0676667,0.0593333,0.0566667,0.124,0.227333,0.204667,0.162,0.130333,0.0663333,0.039,0.0276667,0.0126667,0.006,0.022,0.0973333,0.185333,0.228,0.199333,0.142667,0.0733333,0.034,0.0126667,0.00533333,0.00466667,0.0333333,0.146,0.217,0.0983333,0.016,0.128333,0.214,0.116667,0.0256667
244,Bird,-0.873388784,-0.016297196,-0.63916142,-0.724366344,1.875581188,0.998,0.000666667,0.000666667,0,0.000333333,0,0,0,0,0.000333333,0.0226667,0.107667,0.185,0.144333,0.140667,0.125667,0.0923333,0.077,0.0646667,0.04,0.104333,0.210333,0.192333,0.17,0.136333,0.084,0.0496667,0.0296667,0.0193333,0.004,0.0413333,0.16,0.239333,0.217667,0.161333,0.0966667,0.0466667,0.0213333,0.012,0.00366667,0.00666667,0.0456667,0.176333,0.229333,0.0366667,0.135333,0.242667,0.108667,0.0173333,0.00133333
245,Bird,-0.538540494,0.162763561,-0.55539108,-0.728965338,-0.585714736,0.97,0.0213333,0.00433333,0.00233333,0.000666667,0.000333333,0,0,0.000666667,0.000333333,0.0196667,0.079,0.161333,0.215,0.148333,0.113667,0.102667,0.0843333,0.042,0.034,0.058,0.157333,0.177333,0.180333,0.167667,0.131333,0.082,0.0276667,0.013,0.00533333,0.0436667,0.166333,0.232333,0.217667,0.149,0.0926667,0.0603333,0.0256667,0.01,0.00233333,0.005,0.0123333,0.0763333,0.222667,0.166667,0.0596667,0.259333,0.147333,0.0426667,0.008
246,Bird,-0.89739454,-0.152771838,-0.633060172,-0.729859586,0.189178677,0.989333,0.00666667,0.00166667,0.001,0.000666667,0.000333333,0,0,0,0.000333333,0.05,0.154333,0.219333,0.124667,0.091,0.093,0.084,0.0756667,0.0606667,0.0473333,0.103667,0.203333,0.195333,0.175667,0.132,0.089,0.0513333,0.0276667,0.017,0.005,0.0256667,0.118667,0.230333,0.216333,0.192667,0.111333,0.0623333,0.0286667,0.01,0.004,0.004,0.046,0.140333,0.228667,0.086,0.052,0.218667,0.167333,0.051,0.006
247,Bird,-0.694681477,-0.027098412,-0.579944971,-0.72743234,-0.451717412,0.979,0.0156667,0.00333333,0.001,0.000333333,0,0.000333333,0,0,0.000333333,0.0616667,0.174333,0.191333,0.129667,0.123333,0.108,0.0746667,0.057,0.0436667,0.0363333,0.083,0.158333,0.176333,0.174667,0.149667,0.121667,0.0756667,0.036,0.018,0.00666667,0.048,0.164667,0.227,0.203,0.151,0.102667,0.0636667,0.028,0.0106667,0.00133333,0.00266667,0.0236667,0.0913333,0.222,0.156,0.062,0.229333,0.164333,0.043,0.00566667
248,Bird,0.029783755,0.363224983,-0.426512537,-0.171976125,-0.731552783,0.990333,0.007,0.00133333,0.000333333,0.000666667,0,0,0,0,0.000333333,0.0773333,0.196667,0.163333,0.151333,0.129667,0.0896667,0.0856667,0.0543333,0.032,0.02,0.042,0.113667,0.142667,0.163667,0.163333,0.143,0.131333,0.0716667,0.0256667,0.003,0.036,0.128333,0.198333,0.209667,0.174,0.113333,0.074,0.0423333,0.0166667,0.00733333,0.001,0.0166667,0.0883333,0.211667,0.173,0.0596667,0.262,0.149,0.0346667,0.004
249,Bird,-0.980511823,-0.12006554,-0.670810221,-0.727943339,0.635379695,0.912,0.0683333,0.0123333,0.00366667,0,0.002,0,0.000666667,0.000666667,0.000333333,0.048,0.227667,0.192667,0.148333,0.115333,0.075,0.066,0.053,0.0413333,0.0326667,0.103333,0.213,0.214667,0.188,0.135,0.0773333,0.0296667,0.0236667,0.0113333,0.004,0.0256667,0.117,0.206333,0.187333,0.167667,0.133333,0.082,0.0506667,0.022,0.008,0.0116667,0.053,0.146667,0.231,0.0546667,0.1,0.239,0.126333,0.0333333,0.00433333
250,Bird,-0.859757475,0.060010772,-0.651250641,-0.729859586,3.17673413,0.990667,0.006,0.002,0.000333333,0.000333333,0,0.000333333,0,0,0.000333333,0.0673333,0.150667,0.163333,0.147333,0.122,0.112,0.100667,0.0856667,0.0343333,0.0166667,0.0986667,0.192333,0.193333,0.188,0.159333,0.0936667,0.051,0.0153333,0.007,0.00133333,0.0436667,0.221,0.283667,0.212333,0.104667,0.067,0.038,0.0206667,0.00666667,0.00233333,0.0103333,0.0513333,0.199333,0.196333,0.036,0.089,0.217333,0.158333,0.037,0.005
251,Bird,-0.989830686,-0.401797034,-0.645415128,-0.729731836,2.25214969,0.961333,0.0313333,0.006,0,0.000333333,0.000333333,0,0.000333333,0,0.000333333,0.0883333,0.241667,0.170333,0.0813333,0.0826667,0.0686667,0.0816667,0.0766667,0.0563333,0.0523333,0.124333,0.223667,0.204667,0.155333,0.125667,0.076,0.0436667,0.0236667,0.016,0.007,0.026,0.113667,0.195,0.233333,0.194667,0.133,0.067,0.0283333,0.007,0.002,0.0163333,0.0853333,0.207,0.160667,0.0203333,0.0753333,0.204333,0.181333,0.0456667,0.00366667
252,Bird,-0.541802038,-0.010916764,-0.534972843,-0.729859586,-0.518910708,0.920667,0.0643333,0.00833333,0.00266667,0.00166667,0.000666667,0.000333333,0.000333333,0.000333333,0.000666667,0.0303333,0.0643333,0.213,0.164333,0.141333,0.129,0.107,0.0613333,0.055,0.0343333,0.0623333,0.140333,0.169333,0.162333,0.157333,0.123,0.09,0.0606667,0.0243333,0.0103333,0.04,0.151667,0.23,0.216333,0.168,0.101333,0.0596667,0.023,0.008,0.002,0.0103333,0.0456667,0.151333,0.251333,0.0416667,0.153667,0.223333,0.0973333,0.0223333,0.003
253,Bird,-0.623896504,0.107029017,-0.591734615,-0.702010126,0.213987258,0.947333,0.04,0.00766667,0.00266667,0.001,0,0,0.000666667,0.000333333,0.000333333,0.181667,0.115667,0.140667,0.123,0.101,0.0923333,0.084,0.0603333,0.07,0.0313333,0.0603333,0.155333,0.17,0.172,0.160333,0.14,0.0813333,0.0343333,0.016,0.0103333,0.035,0.134,0.230333,0.218667,0.150333,0.103333,0.069,0.0416667,0.0156667,0.002,0.00333333,0.036,0.147667,0.241,0.068,0.0916667,0.239,0.134667,0.0343333,0.00433333
254,Bird,-0.953913918,0.005594434,-0.667858269,-0.729987336,3.557103322,0.963333,0.025,0.00666667,0.000666667,0.00166667,0.001,0.000333333,0.000333333,0.000333333,0.000666667,0.0683333,0.153333,0.169,0.159333,0.138333,0.100667,0.0753333,0.0603333,0.0476667,0.0276667,0.097,0.2,0.199667,0.202333,0.145333,0.08,0.034,0.0273333,0.011,0.00333333,0.045,0.173333,0.251667,0.244667,0.144,0.072,0.0396667,0.0193333,0.00833333,0.002,0.00266667,0.0296667,0.116667,0.228333,0.119333,0.0156667,0.150333,0.214333,0.108333,0.0146667
255,Bird,-0.78134819,-0.292966375,-0.582055544,-0.729987336,-0.416090663,0.995333,0.00333333,0.000666667,0.000333333,0,0,0,0,0,0.000333333,0.035,0.0806667,0.227333,0.175,0.140667,0.108667,0.07,0.0726667,0.055,0.035,0.0826667,0.172,0.177667,0.195667,0.173667,0.104,0.0453333,0.03,0.0143333,0.00466667,0.0183333,0.114667,0.21,0.219667,0.173,0.125667,0.0766667,0.0443333,0.0146667,0.003,0.00933333,0.0456667,0.138667,0.245333,0.073,0.061,0.216667,0.145333,0.0536667,0.0113333
256,Bird,-0.764585237,-0.219872543,-0.608305197,-0.675949163,-0.319949181,0.982667,0.0126667,0.003,0.000666667,0.000333333,0.000333333,0,0,0,0.000333333,0.0466667,0.14,0.220333,0.140667,0.133333,0.112667,0.084,0.0643333,0.0426667,0.0153333,0.057,0.134667,0.208,0.191667,0.170333,0.118667,0.072,0.0323333,0.0103333,0.005,0.0513333,0.169,0.255667,0.232,0.150667,0.0793333,0.0376667,0.0176667,0.00533333,0.00133333,0.00733333,0.0403333,0.151,0.242333,0.0666667,0.107333,0.239333,0.112667,0.0296667,0.00333333
257,Bird,-0.782263341,3.014910059,-0.68944115,-0.729476337,2.748364884,0.992667,0.00566667,0.001,0.000333333,0,0,0,0,0,0.000333333,0.0433333,0.123333,0.185,0.181667,0.134667,0.145,0.0813333,0.0556667,0.0356667,0.0143333,0.0953333,0.178333,0.216667,0.244333,0.132,0.071,0.0396667,0.0146667,0.00666667,0.00133333,0.0363333,0.143333,0.182333,0.170667,0.180333,0.126667,0.0933333,0.0473333,0.0146667,0.005,0.005,0.0223333,0.102333,0.202667,0.152,0.031,0.177333,0.204,0.0836667,0.0196667
258,Bird,-0.001193301,0.576384223,-0.436851674,-0.53644636,-0.548159076,0.944667,0.0406667,0.00866667,0.00166667,0.00133333,0.000666667,0.000333333,0.000666667,0.000333333,0.001,0.0623333,0.068,0.125333,0.157,0.200333,0.23,0.0423333,0.0336667,0.044,0.037,0.0626667,0.091,0.137667,0.106,0.135,0.154333,0.139,0.11,0.0443333,0.02,0.064,0.133333,0.173333,0.195,0.183,0.123,0.0823333,0.0326667,0.0103333,0.003,0.00966667,0.044,0.123667,0.211,0.107,0.0853333,0.205667,0.138,0.0593333,0.0163333
259,Bird,-0.296566031,-0.157963954,-0.437626441,-0.698560881,-0.425604008,0.998333,0.001,0.000333333,0,0,0,0,0,0,0.000333333,0.038,0.0813333,0.158,0.140667,0.139667,0.124333,0.115333,0.084,0.071,0.0476667,0.0573333,0.132333,0.160333,0.177333,0.160333,0.15,0.0863333,0.0436667,0.0223333,0.01,0.0256667,0.110333,0.211333,0.214333,0.170667,0.119667,0.0853333,0.0366667,0.0193333,0.00666667,0.011,0.0596667,0.189333,0.208,0.0366667,0.102,0.235333,0.117,0.036,0.005
260,Bird,0.239741962,0.096268154,-0.284589405,-0.349292875,-0.621481893,0.936667,0.0463333,0.0106667,0.00366667,0.001,0,0.000666667,0.000333333,0.000333333,0.000333333,0.087,0.108333,0.215667,0.267333,0.248,0.0363333,0.0183333,0.009,0.006,0.004,0.0836667,0.149,0.148667,0.128333,0.133667,0.146333,0.131333,0.0633333,0.012,0.00366667,0.0683333,0.194667,0.267333,0.227333,0.132,0.0553333,0.0316667,0.0173333,0.00433333,0.00166667,0.00366667,0.0163333,0.101,0.255333,0.126,0.165,0.241667,0.0773333,0.0106667,0.003
281,Armadillo,-0.091748822,-0.390186063,-0.258943715,-0.2249923,-0.645987387,0.997667,0.00166667,0,0.000333333,0,0,0,0,0,0.000333333,0.107333,0.146667,0.188667,0.158333,0.136667,0.105667,0.0783333,0.045,0.0206667,0.0126667,0.0333333,0.092,0.152,0.187667,0.188667,0.142,0.104,0.0633333,0.0263333,0.0106667,0.046,0.139667,0.232,0.241333,0.167333,0.098,0.0443333,0.0206667,0.009,0.00166667,0.007,0.0673333,0.193,0.195333,0.04,0.0833333,0.220667,0.153333,0.0353333,0.00466667
282,Armadillo,-0.065956063,-0.378322884,-0.185128868,0.218171823,-0.560022555,0.948,0.0386667,0.008,0.00233333,0.00133333,0.000333333,0.000666667,0.000333333,0,0.000333333,0.037,0.0886667,0.146333,0.212333,0.203,0.134,0.0783333,0.0443333,0.0263333,0.0296667,0.0503333,0.131667,0.226,0.227333,0.171667,0.106333,0.0513333,0.027,0.00566667,0.00266667,0.0133333,0.071,0.155667,0.2,0.216,0.167333,0.102667,0.0526667,0.0146667,0.00666667,0.0173333,0.0893333,0.194,0.164,0.0343333,0.0423333,0.180333,0.178333,0.0833333,0.0166667
283,Armadillo,-0.593305637,-0.312138198,-0.483077678,-0.443316742,-0.150956458,0.947667,0.04,0.00866667,0.00133333,0.000666667,0.000333333,0,0,0.000666667,0.000666667,0.0636667,0.130667,0.141667,0.175667,0.176,0.0876667,0.0736667,0.065,0.0376667,0.0483333,0.0546667,0.171333,0.251,0.19,0.126,0.0976667,0.0663333,0.0293333,0.00966667,0.004,0.0266667,0.101,0.177,0.245,0.195333,0.127667,0.0826667,0.0346667,0.00933333,0.000666667,0.00766667,0.0713333,0.189,0.184667,0.046,0.0316667,0.184333,0.198,0.0786667,0.00866667
284,Armadillo,0.092205977,-0.397840399,-0.131557712,-0.553437086,-0.702389144,0.997,0.00166667,0.000333333,0,0,0.000666667,0,0,0,0.000333333,0.0286667,0.0633333,0.157333,0.190333,0.226667,0.152,0.0663333,0.0633333,0.0226667,0.0293333,0.0396667,0.0973333,0.167333,0.222667,0.180333,0.140667,0.0843333,0.0433333,0.0196667,0.00466667,0.019,0.083,0.163667,0.219,0.204,0.152333,0.0893333,0.0413333,0.019,0.00933333,0.0113333,0.075,0.213667,0.194667,0.0246667,0.099,0.227667,0.123333,0.0263333,0.00433333
285,Armadillo,0.292439236,-0.369838616,0.015327493,0.067682536,-0.611778755,0.987667,0.009,0.00233333,0.000333333,0.000333333,0,0,0,0,0.000333333,0.0166667,0.044,0.133,0.159333,0.185,0.182333,0.119333,0.0623333,0.058,0.04,0.0326667,0.0903333,0.149667,0.191333,0.187,0.138333,0.0966667,0.063,0.0363333,0.0146667,0.0343333,0.0956667,0.179,0.215667,0.192,0.133333,0.0903333,0.0446667,0.0123333,0.00266667,0.0146667,0.0923333,0.201333,0.166333,0.025,0.0843333,0.209333,0.161333,0.042,0.00333333
286,Armadillo,1.03733973,-0.309123138,0.324115922,1.140781018,-0.735834249,0.904667,0.07,0.014,0.00666667,0.002,0.000666667,0.00166667,0,0,0.000333333,0.0173333,0.0326667,0.096,0.143,0.237333,0.186667,0.120333,0.069,0.0723333,0.0253333,0.029,0.0773333,0.115667,0.187,0.18,0.177,0.124333,0.073,0.03,0.00666667,0.013,0.064,0.139,0.195333,0.195667,0.177333,0.117,0.065,0.029,0.00466667,0.023,0.0973333,0.210667,0.150667,0.0213333,0.0633333,0.195333,0.167667,0.0623333,0.00833333
287,Armadillo,0.360443647,-0.327711856,-0.01154892,0.597972036,-0.665576192,0.850333,0.107667,0.0253333,0.00933333,0.002,0.00133333,0.001,0.00166667,0.000333333,0.001,0.027,0.063,0.109667,0.228,0.129333,0.172,0.105333,0.084,0.0523333,0.0293333,0.0253333,0.102667,0.155667,0.197333,0.178,0.150667,0.108333,0.0563333,0.0203333,0.00533333,0.014,0.0683333,0.142667,0.211333,0.206333,0.162667,0.100333,0.059,0.0253333,0.01,0.012,0.074,0.188333,0.190667,0.042,0.051,0.189667,0.181667,0.0626667,0.008
288,Armadillo,0.751887382,-0.359422774,0.167044752,1.014564196,-0.740620697,0.984,0.012,0.002,0.001,0,0.000666667,0,0,0,0.000333333,0.0343333,0.0993333,0.107667,0.132333,0.163667,0.198,0.103667,0.0693333,0.0623333,0.0293333,0.0273333,0.0773333,0.121333,0.173333,0.2,0.172,0.134667,0.0593333,0.0293333,0.00533333,0.02,0.0783333,0.150667,0.204,0.201,0.168667,0.0983333,0.0533333,0.0216667,0.004,0.01,0.0513333,0.154,0.210333,0.082,0.026,0.171333,0.196333,0.0803333,0.0183333
289,Armadillo,0.12775879,-0.327752882,-0.197099469,0.584558304,-0.705426791,0.996667,0.00233333,0.000666667,0,0,0,0,0,0,0.000333333,0.0436667,0.107,0.11,0.154667,0.172333,0.127333,0.106,0.0723333,0.0633333,0.0433333,0.0533333,0.107667,0.16,0.178667,0.164333,0.140667,0.113667,0.055,0.0233333,0.00333333,0.0146667,0.098,0.200333,0.237,0.175333,0.138,0.0803333,0.0353333,0.014,0.007,0.00833333,0.06,0.188333,0.209333,0.0376667,0.122,0.225333,0.120333,0.025,0.00366667
290,Armadillo,-0.41602606,-0.238131036,-0.446339457,-0.024297334,-0.612546156,0.965333,0.0253333,0.006,0.00166667,0.001,0.000333333,0,0,0,0.000333333,0.0383333,0.0983333,0.208,0.149667,0.157,0.123,0.095,0.0673333,0.0403333,0.023,0.0576667,0.152667,0.231667,0.215667,0.185667,0.102667,0.0356667,0.011,0.006,0.00133333,0.0163333,0.107,0.193,0.226333,0.189,0.132667,0.071,0.0456667,0.016,0.003,0.00566667,0.0376667,0.149,0.240333,0.0676667,0.0916667,0.244333,0.128333,0.031,0.00433333
291,Armadillo,-0.101029066,-0.404971488,-0.162405921,-0.703670873,-0.572197836,0.962333,0.0263333,0.00666667,0.002,0.001,0.001,0,0.000333333,0,0.000333333,0.018,0.0356667,0.0863333,0.214333,0.249,0.200667,0.0636667,0.0423333,0.0623333,0.0276667,0.041,0.122333,0.216667,0.236667,0.170333,0.117,0.0526667,0.0276667,0.0113333,0.00433333,0.0123333,0.048,0.116333,0.167667,0.206,0.182333,0.143,0.0803333,0.0336667,0.0103333,0.01,0.0923333,0.197,0.16,0.0433333,0.0193333,0.149667,0.198333,0.110333,0.0196667
292,Armadillo,0.103393761,-0.440499149,-0.114108527,0.280258235,-0.626958276,0.998667,0.001,0,0,0,0,0,0,0,0.000333333,0.0653333,0.154333,0.173667,0.182667,0.161333,0.106,0.0663333,0.05,0.027,0.0133333,0.0336667,0.118333,0.172,0.220333,0.169,0.135667,0.091,0.0406667,0.017,0.00233333,0.017,0.1,0.194667,0.260333,0.206667,0.125667,0.0586667,0.0223333,0.0116667,0.003,0.00333333,0.0363333,0.159,0.237667,0.0606667,0.0593333,0.234667,0.172667,0.0326667,0.00366667
293,Armadillo,-0.191303722,-0.445864784,-0.225899442,-0.073608765,-0.568483327,0.985667,0.00966667,0.003,0.000333333,0.000666667,0,0.000333333,0,0,0.000333333,0.0483333,0.135667,0.125333,0.205,0.175,0.141667,0.0766667,0.041,0.0283333,0.023,0.0463333,0.124667,0.204667,0.221,0.18,0.118333,0.0633333,0.03,0.00866667,0.003,0.0176667,0.07,0.155667,0.203667,0.193333,0.169,0.115,0.0536667,0.019,0.003,0.0256667,0.0966667,0.187,0.152667,0.031,0.0446667,0.173667,0.186333,0.0883333,0.014
294,Armadillo,-0.661228129,-0.384088016,-0.495272695,-0.494799919,-0.09433828,0.900667,0.0763333,0.0123333,0.006,0.003,0.001,0,0,0.000333333,0.000333333,0.065,0.13,0.128,0.167333,0.183,0.100333,0.07,0.066,0.0463333,0.044,0.0763333,0.198,0.219333,0.170333,0.107667,0.0976667,0.0766667,0.038,0.0123333,0.00366667,0.016,0.0653333,0.141667,0.198333,0.206667,0.16,0.125,0.0623333,0.021,0.00366667,0.0126667,0.0906667,0.2,0.174,0.0313333,0.0613333,0.207,0.166667,0.0523333,0.004
295,Armadillo,-0.154487017,-0.533250388,-0.180628093,-0.541556353,-0.597324997,0.927333,0.0553333,0.00933333,0.003,0.00333333,0.000333333,0.000666667,0,0.000333333,0.000333333,0.0596667,0.137,0.212333,0.242333,0.104,0.107,0.0523333,0.0183333,0.031,0.036,0.039,0.110667,0.179,0.226,0.166,0.123,0.0773333,0.0426667,0.0293333,0.007,0.0226667,0.0946667,0.184333,0.238333,0.204,0.124333,0.0723333,0.0383333,0.0156667,0.00533333,0.00333333,0.039,0.171,0.228,0.0603333,0.06,0.236667,0.16,0.0356667,0.006
296,Armadillo,0.153867522,-0.484219189,0.035532,0.333657659,-0.464954465,0.983333,0.0113333,0.003,0.001,0.000666667,0.000333333,0,0,0,0.000333333,0.038,0.097,0.130333,0.134667,0.172,0.158333,0.123,0.055,0.057,0.0346667,0.0453333,0.102333,0.163,0.210333,0.168667,0.112,0.0823333,0.0583333,0.042,0.0156667,0.0123333,0.0763333,0.148333,0.222,0.217333,0.169,0.099,0.0383333,0.0143333,0.003,0.023,0.106667,0.199667,0.145333,0.0176667,0.0646667,0.184333,0.185667,0.0666667,0.00633333
297,Armadillo,0.271702046,-0.458578071,0.038321163,-0.39477181,-0.714959503,0.971667,0.0216667,0.00333333,0.00133333,0.000666667,0,0.000666667,0.000333333,0,0.000333333,0.013,0.029,0.067,0.151667,0.282333,0.252667,0.054,0.0603333,0.0713333,0.0186667,0.0313333,0.089,0.133,0.181667,0.201,0.168,0.109667,0.047,0.029,0.0103333,0.0186667,0.071,0.152,0.202667,0.220333,0.178,0.0986667,0.0473333,0.0103333,0.001,0.0196667,0.0996667,0.201333,0.155667,0.021,0.0593333,0.191333,0.174,0.071,0.007
298,Armadillo,0.251842557,-0.40798453,-0.027220594,0.592351043,-0.669083479,0.907667,0.0713333,0.012,0.00233333,0.00133333,0.00166667,0.000666667,0.000666667,0.000666667,0.00166667,0.0383333,0.0743333,0.111,0.187333,0.145667,0.168,0.106333,0.0876667,0.0496667,0.0316667,0.029,0.085,0.131333,0.208,0.196667,0.159,0.094,0.0633333,0.029,0.00466667,0.0246667,0.0943333,0.170667,0.228667,0.203,0.143333,0.082,0.04,0.0113333,0.002,0.0123333,0.077,0.195667,0.173,0.027,0.0826667,0.233667,0.15,0.041,0.00766667
299,Armadillo,0.702408351,-0.425749369,0.200083682,1.348502224,-0.732467854,0.989667,0.007,0.00133333,0.000333333,0.000333333,0.000666667,0,0,0.000333333,0.000333333,0.0393333,0.0776667,0.112333,0.124,0.171,0.175333,0.119,0.0713333,0.0746667,0.0353333,0.0363333,0.102333,0.134333,0.185667,0.196,0.168333,0.097,0.0563333,0.023,0.000666667,0.0206667,0.0836667,0.153667,0.201333,0.192667,0.145333,0.108333,0.0573333,0.0266667,0.0103333,0.00966667,0.0553333,0.188,0.214,0.054,0.0636667,0.207667,0.155,0.045,0.00766667
300,Armadillo,-0.116394716,-0.39979215,-0.296123643,-0.224098052,-0.717047704,0.994333,0.00433333,0.000666667,0,0,0,0.000333333,0,0,0.000333333,0.0413333,0.107333,0.110333,0.158333,0.164333,0.125,0.0986667,0.0656667,0.074,0.055,0.0376667,0.102333,0.16,0.182,0.173667,0.167333,0.109,0.0503333,0.0136667,0.004,0.038,0.124,0.217667,0.219,0.173333,0.114333,0.0726667,0.029,0.01,0.002,0.00633333,0.0463333,0.174333,0.236,0.0433333,0.127,0.241667,0.1,0.023,0.002
301,Bust,0.196722823,-0.718656691,0.553090845,-0.337028892,-0.579609908,0.943333,0.0423333,0.009,0.002,0.002,0.000333333,0.000333333,0.000333333,0,0.000333333,0.0486667,0.0936667,0.115,0.118667,0.13,0.109667,0.104333,0.11,0.110667,0.0593333,0.029,0.088,0.160333,0.230667,0.172667,0.118667,0.0873333,0.0636667,0.0373333,0.0123333,0.01,0.0423333,0.0893333,0.155333,0.187,0.205667,0.160667,0.0973333,0.0453333,0.007,0.0386667,0.13,0.193333,0.120667,0.0213333,0.0433333,0.152667,0.177,0.105667,0.0173333
302,Bust,0.797305575,-0.667384542,0.898893562,-0.31684442,-0.607848793,0.948333,0.0406667,0.00533333,0.003,0.00133333,0,0.001,0,0,0.000333333,0.0203333,0.032,0.0596667,0.122,0.151,0.121,0.149667,0.191,0.0853333,0.068,0.025,0.071,0.135,0.204,0.178,0.152667,0.100333,0.0766667,0.037,0.0203333,0.007,0.0383333,0.0966667,0.166333,0.208667,0.215667,0.141333,0.0893333,0.0316667,0.005,0.0143333,0.094,0.203,0.161667,0.0353333,0.0203333,0.137,0.189333,0.120667,0.0243333
303,Bust,0.602057667,-0.699883693,0.867487878,0.21983257,-0.66818487,0.968,0.0236667,0.005,0.001,0.001,0,0.000333333,0.000333333,0.000333333,0.000333333,0.079,0.173,0.266,0.16,0.131667,0.0493333,0.0276667,0.0653333,0.037,0.011,0.048,0.102,0.158,0.23,0.189,0.111,0.087,0.0463333,0.0203333,0.00833333,0.033,0.092,0.164,0.228333,0.200667,0.130667,0.0953333,0.0486667,0.00633333,0.001,0.0183333,0.104333,0.206333,0.157667,0.028,0.0916667,0.186333,0.154667,0.049,0.00366667
304,Bust,-0.006003112,-0.636958203,0.145536498,-0.611818753,-0.399699279,0.965667,0.025,0.00466667,0.00166667,0.001,0.000666667,0.000333333,0.000333333,0,0.000666667,0.028,0.0793333,0.0753333,0.138,0.153,0.109,0.0813333,0.087,0.101,0.148,0.0363333,0.112333,0.189333,0.205333,0.135667,0.104333,0.0906667,0.054,0.041,0.031,0.0133333,0.0553333,0.105333,0.161333,0.191667,0.192,0.147667,0.086,0.0413333,0.006,0.0163333,0.108333,0.195333,0.142,0.0323333,0.025,0.137,0.200333,0.127667,0.0156667
305,Bust,1.054589516,-0.666171255,1.101770403,-0.271237735,-0.713026235,0.971333,0.021,0.00366667,0.000666667,0.00133333,0.001,0,0.000333333,0.000333333,0.000333333,0.0166667,0.0903333,0.124333,0.116667,0.147667,0.162333,0.129667,0.086,0.0703333,0.056,0.022,0.0663333,0.0973333,0.135,0.193667,0.211,0.139667,0.0833333,0.0433333,0.00833333,0.0203333,0.0486667,0.109333,0.151667,0.189667,0.196667,0.166,0.078,0.0346667,0.005,0.0293333,0.124333,0.2,0.123,0.024,0.032,0.132333,0.203333,0.113333,0.0183333
